,playerID,ERA,WHIP,W-L,G,debut,finalGame,weight,servingDays,debutAge,inducted
3035,rileyma01,6.185,1.7610921501706485,0.5555555555555556,26,1999-09-09,2005-05-04,205.0,2064.0,20.7013698630137,N
3036,rincoan01,3.0366666666666666,1.1437499999999998,0.6153846153846154,20,1980-09-15,1982-05-22,195.0,614.0,21.720547945205478,N
3037,rincoju01,4.865833333333334,1.3786982248520712,0.546875,444,2001-06-07,2010-06-20,210.0,3300.0,22.446575342465753,N
3038,rincori01,4.2316666666666665,1.3185574755822689,0.4666666666666667,565,1997-04-03,2008-09-25,190.0,4193.0,27.27123287671233,N
3039,ringro01,5.78,1.573529411764706,0.5,99,2005-04-29,2010-10-03,220.0,1983.0,25.34246575342466,N
3040,riosda01,12.715,2.689655172413793,0.0,7,1997-05-30,1998-05-02,190.0,337.0,25.427397260273974,N
3041,ripleal01,4.636,1.442846872753415,0.45999999999999996,101,1978-04-10,1982-09-24,190.0,1628.0,26.29041095890411,N
3042,rippera01,5.49,1.6271186440677967,0.3333333333333333,18,1962-04-14,1962-07-01,200.0,78.0,29.301369863013697,N
3043,ripplch01,11.089999999999998,2.85,0.5,11,1944-09-25,1946-06-28,210.0,641.0,24.75068493150685,N
3044,riskeda01,5.260833333333333,1.3141326188881446,0.5,462,1999-08-14,2010-08-15,175.0,4019.0,23.632876712328766,N
3045,rislebi01,4.548571428571429,1.269578313253012,0.5357142857142857,157,1992-07-08,1998-09-26,215.0,2271.0,25.534246575342465,N
3046,ritchja01,3.554,1.3558352402745995,0.38095238095238093,167,1964-08-04,1968-09-06,175.0,1494.0,28.610958904109587,N
3047,ritchto01,5.39,1.425209413641803,0.44329896907216493,187,1997-04-03,2004-09-30,205.0,2737.0,26.27123287671233,N
3048,ritchwa01,3.0925000000000002,1.3902439024390245,0.5454545454545454,147,1987-05-01,1992-07-28,180.0,1915.0,22.34246575342466,N
3049,rittere01,6.1899999999999995,1.8272727272727274,0.5,19,1986-05-17,1987-10-02,195.0,503.0,26.39178082191781,N
3050,rittwji01,4.15,1.5,0.5,8,1970-09-07,1970-09-30,190.0,23.0,26.7013698630137,N
3051,ritzke01,7.194444444444445,1.6261061946902655,0.44554455445544555,151,1989-07-15,1998-05-16,195.0,3227.0,24.55068493150685,N
3052,riverbe01,4.8525,1.4638743455497383,0.575,67,1992-04-09,1994-07-31,210.0,843.0,24.28767123287671,N
3053,riverlu02,0.675,1.5,1.0,6,2000-04-04,2000-09-20,163.0,169.0,22.27123287671233,N
3054,riverro01,4.63,1.5833333333333335,0.3333333333333333,19,1995-09-03,1999-05-05,175.0,1340.0,26.687671232876713,N
3055,riversa01,7.852000000000001,1.5107398568019095,0.46428571428571436,249,2006-05-25,2010-05-29,180.0,1465.0,29.413698630136988,N
3056,rizzoto01,10.125,3.125,0.0,12,1998-04-02,1999-07-18,220.0,472.0,27.268493150684932,N
3057,rlealse01,4.44,1.5214285714285714,0.5,42,2006-04-05,2006-09-27,190.0,175.0,26.276712328767122,N
3058,roachja01,12.0,2.0,0.0,2,2003-06-14,2003-07-08,190.0,24.0,27.46849315068493,N
3059,roajo01,5.925,1.511278195488722,0.36,120,1995-09-20,2004-09-22,195.0,3290.0,24.734246575342464,N
3060,robbibr01,5.265000000000001,1.5767918088737203,0.5833333333333334,25,1979-07-28,1980-09-23,190.0,423.0,20.583561643835615,N
3061,roberbe01,4.216666666666667,1.2765957446808511,0.5,146,1979-05-28,1986-10-04,190.0,2686.0,25.41917808219178,N
3062,roberco01,11.57,2.0,0.0,9,2007-05-17,2008-07-18,225.0,428.0,26.389041095890413,N
3063,roberda05,4.17625,1.3353978084802287,0.4517543859649123,452,1969-07-06,1981-05-16,195.0,4332.0,25.528767123287672,N
3064,robergr01,7.746,1.4065573770491804,0.5,76,2000-07-27,2004-04-18,205.0,1361.0,23.583561643835615,N
3065,roberje01,3.8200000000000003,1.4974271012006861,0.23809523809523808,49,1969-04-08,1970-06-28,205.0,446.0,26.284931506849315,N
3066,roberje02,7.9433333333333325,1.5895117540687163,0.5714285714285715,52,2002-09-02,2004-07-21,190.0,688.0,25.684931506849313,N
3067,roberna01,10.656,1.4743997685854788,0.4253731343283582,223,2002-09-07,2010-09-08,225.0,2923.0,25.698630136986303,N
3068,roberri01,5.5183333333333335,1.607497243660419,0.48148148148148145,86,1966-09-10,1971-07-20,210.0,1774.0,22.706849315068492,N
3069,roberri02,7.235,1.6685393258426968,0.36170212765957444,114,1993-04-30,1998-05-03,175.0,1829.0,25.345205479452055,N
3070,roberro01,3.555714285714285,1.169628892364567,0.5386064030131826,688,1948-06-18,1966-09-03,190.0,6651.0,22.476712328767125,Y
3071,robersi01,5.76,1.648221343873518,0.6,26,1995-05-20,1995-09-29,170.0,132.0,24.397260273972602,N
3072,roberwi01,6.547999999999999,1.4980744544287548,0.53125,148,1999-07-02,2004-08-13,175.0,1869.0,24.515068493150686,N
3073,robinde01,4.623333333333334,1.3125,0.5,30,1979-04-06,1981-10-04,180.0,912.0,24.276712328767122,N
3074,robindo01,3.8835294117647066,1.2954893617021277,0.5069767441860464,551,1978-04-10,1992-07-12,225.0,5207.0,21.284931506849315,N
3075,robinhu01,2.8366666666666664,1.3098591549295775,0.38095238095238093,102,1955-04-20,1960-07-24,155.0,1922.0,25.315068493150687,N
3076,robinje01,3.8289999999999997,1.36353550295858,0.44660194174757273,455,1984-04-07,1992-10-03,195.0,3101.0,24.28219178082192,N
3077,robinje02,4.914285714285714,1.4379115710253996,0.5402298850574713,141,1987-04-12,1992-07-20,210.0,1926.0,26.293150684931508,N
3078,robinke01,4.13,1.2620689655172412,0.5,29,1995-07-20,1997-09-24,175.0,797.0,26.564383561643837,N
3079,robinro01,4.098000000000001,1.3399999999999999,0.5517241379310345,232,1984-08-14,1992-07-02,235.0,2879.0,22.632876712328766,N
3080,rochfmi01,8.25,2.6129032258064515,0.0,8,1988-09-03,1990-04-16,205.0,590.0,25.69041095890411,N
3081,rockejo01,4.53,1.4255874673629243,0.37142857142857144,280,1998-05-05,2003-05-14,210.0,1835.0,24.356164383561644,N
3082,rodrian01,4.135,1.3029197080291972,0.14285714285714285,44,2011-04-02,2012-05-08,250.0,402.0,24.265753424657536,N
3083,rodried01,3.882857142857143,1.367847411444142,0.5384615384615384,264,1973-06-20,1979-09-17,180.0,2280.0,21.482191780821918,N
3084,rodried03,5.99,1.5942857142857143,0.6666666666666666,38,2004-05-31,2006-07-31,194.0,791.0,23.427397260273974,N
3085,rodrife01,3.955833333333333,1.3797612279704379,0.59375,563,1995-05-13,2006-09-30,170.0,4158.0,23.378082191780823,N
3086,rodrifr02,6.9399999999999995,1.5581039755351682,0.4264705882352941,186,1995-04-26,2001-07-22,193.0,2279.0,23.33150684931507,N
3087,rodrifr04,4.49,1.4754098360655736,0.25,53,2010-04-15,2011-05-09,220.0,389.0,27.304109589041097,N
3088,rodrijo02,22.91,2.875,0.0,12,2000-05-18,2002-07-13,205.0,786.0,26.394520547945206,N
3089,rodrine01,6.378571428571428,1.5825688073394497,0.4,32,1996-08-16,2002-08-29,220.0,2204.0,25.64109589041096,N
3090,rodrira01,5.609999999999999,1.8113207547169812,0.0,21,2009-04-15,2010-08-11,195.0,483.0,25.304109589041097,N
3091,rodriri01,6.1899999999999995,1.7922077922077921,0.42857142857142855,31,1986-09-17,1990-08-26,190.0,1439.0,26.72876712328767,N
3092,rodriri02,3.6992857142857143,1.4094693028095735,0.5849056603773586,610,1990-06-30,2003-05-03,185.0,4690.0,27.512328767123286,N
3093,rodriri03,4.7375,1.446774193548387,0.4,39,2002-08-21,2005-08-08,195.0,1083.0,24.65205479452055,N
3094,rodriro01,4.73,1.4688427299703264,0.5714285714285714,57,1967-05-13,1970-09-26,185.0,1232.0,26.378082191780823,N
3095,rodriro02,4.786666666666666,1.5,0.5,34,1989-09-01,1991-10-04,185.0,763.0,20.67945205479452,N
3096,roebued01,4.142307692307693,1.3337547408343866,0.6265060240963854,460,1955-04-18,1966-07-07,185.0,4098.0,24.30958904109589,N
3097,roeslmi01,3.48,1.2258064516129032,0.5,22,1989-08-09,1990-04-23,195.0,257.0,26.621917808219177,N
3098,rogerji02,5.7,1.647887323943662,0.3333333333333333,19,1995-07-30,1995-09-27,200.0,59.0,28.594520547945205,N
3099,rogerke01,4.270476190476192,1.4025030278562776,0.584,763,1989-04-06,2008-09-14,200.0,7101.0,25.279452054794522,N
3100,rogerke02,3.466666666666667,1.32,0.3333333333333333,79,1992-09-04,1994-05-01,190.0,604.0,24.693150684931506,N
3101,rogerma01,2.86,1.1224489795918369,0.75,12,2010-09-10,2012-08-31,240.0,721.0,24.706849315068492,N
3102,rogerst01,3.3153846153846156,1.231645718313168,0.5096774193548387,406,1973-07-18,1985-05-19,175.0,4323.0,24.55890410958904,N
3103,roggega01,3.7728571428571427,1.5555555555555554,0.39999999999999997,79,1963-04-20,1969-07-27,195.0,2290.0,23.315068493150687,N
3104,rogovsa01,5.721000000000001,1.3534515277253865,0.5,154,1949-04-28,1957-06-19,205.0,2974.0,27.339726027397262,N
3105,rohrbi01,5.984999999999999,1.5329670329670328,0.5,27,1967-04-14,1968-06-26,170.0,439.0,22.295890410958904,N
3106,rohrle01,8.956666666666667,1.808219178082192,0.4,6,1967-09-19,1969-09-19,205.0,731.0,21.72876712328767,N
3107,rojasme01,6.939230769230769,1.2668665667166414,0.5230769230769231,525,1990-08-01,1999-07-01,175.0,3256.0,24.5972602739726,N
3108,rojasmi01,3.216666666666667,1.1954022988505746,0.5897435897435898,157,1966-05-30,1968-07-24,170.0,786.0,33.43013698630137,N
3109,rolanji01,3.1891666666666665,1.3012583271650628,0.5277777777777778,217,1962-09-20,1972-09-16,175.0,3649.0,20.731506849315068,N
3110,romanjo02,10.386666666666667,1.962406015037594,0.1111111111111111,14,1984-09-05,1986-08-27,175.0,721.0,21.693150684931506,N
3111,romanro01,4.456666666666667,1.3954802259887007,0.5166666666666667,82,1984-04-05,1986-07-21,195.0,837.0,24.276712328767122,N
3112,rombedu01,11.49,2.5531914893617023,0.5,10,1954-05-31,1954-08-01,185.0,62.0,27.43013698630137,N
3113,romerda01,3.86,1.5306122448979593,1.0,7,2006-08-18,2006-09-30,155.0,43.0,23.643835616438356,N
3114,romerjc01,4.477647058823529,1.510584677419355,0.5483870967741935,680,1999-09-15,2012-08-22,205.0,4725.0,23.720547945205478,N
3115,romerra01,3.29,1.5891089108910892,0.4,20,1984-09-18,1985-09-21,170.0,368.0,25.731506849315068,N
3116,romoen01,3.6133333333333333,1.245439469320066,0.5714285714285715,352,1977-04-07,1982-10-01,185.0,2003.0,30.284931506849315,N
3117,romonjo01,4.833333333333333,1.460526315789474,0.4285714285714286,49,1953-09-06,1959-09-11,195.0,2196.0,24.695890410958903,N
3118,romovi01,2.911,1.3149199793495097,0.49230769230769234,335,1968-04-11,1982-07-27,180.0,5220.0,25.293150684931508,N
3119,rondogi01,4.71,1.9894736842105263,0.5,23,1976-04-10,1979-09-29,200.0,1267.0,23.28767123287671,N
3120,roneyma01,4.975,1.4904458598726116,0.09090909090909091,48,2003-04-02,2006-05-30,230.0,1154.0,23.265753424657536,N
3121,rookeji01,3.71,1.3240655496225375,0.48584905660377364,337,1968-06-30,1980-05-02,195.0,4324.0,26.512328767123286,N
3122,roperjo01,11.855,1.4944444444444445,0.5333333333333333,35,1993-05-16,1995-09-11,175.0,848.0,22.386301369863013,N
3123,roquera01,6.783333333333334,1.5835351089588379,0.38461538461538464,56,1998-08-01,2000-09-28,186.0,789.0,26.6,N
3124,rosaca01,3.526666666666667,1.4117647058823528,0.0,31,2008-06-14,2010-10-01,195.0,839.0,24.46849315068493,N
3125,rosadjo01,4.46,1.3216103655714948,0.451219512195122,126,1996-06-12,2000-04-30,175.0,1418.0,22.46027397260274,N
3126,rosalle01,5.373333333333334,1.450909090909091,0.7142857142857143,76,2008-06-15,2010-10-03,205.0,840.0,27.471232876712328,N
3127,rosarfr01,6.0600000000000005,1.7635135135135136,0.16666666666666666,40,2006-05-06,2007-09-17,225.0,499.0,26.361643835616437,N
3128,rosarro01,1.13,1.0,1.0,2,2003-06-21,2003-06-27,160.0,6.0,26.484931506849314,N
3129,rosebr01,6.917142857142857,1.5509964830011722,0.3947368421052631,68,1997-07-25,2001-05-30,215.0,1405.0,21.578082191780823,N
3130,rosedo01,4.406666666666666,1.6423357664233578,0.2,19,1971-09-15,1974-04-23,195.0,951.0,24.720547945205478,N
3131,rosenst01,5.3950000000000005,1.4737678855325913,0.2857142857142857,87,1988-06-04,1991-05-26,186.0,1086.0,24.44109589041096,N
3132,rosenwa01,6.48,1.56,0.2,42,1991-06-26,1992-04-14,220.0,293.0,26.4986301369863,N
3133,roserst01,6.8325,1.4129464285714286,0.5454545454545454,45,1944-05-05,1946-06-29,220.0,785.0,26.35890410958904,N
3134,rossbo01,7.723333333333334,1.9510489510489513,0.0,20,1950-06-16,1956-05-08,165.0,2153.0,22.471232876712328,N
3135,rossejo01,8.7,1.9666666666666668,0.6666666666666666,9,1995-04-30,1995-10-01,170.0,154.0,23.34246575342466,N
3136,rossga01,5.121818181818182,1.4740775338626813,0.34722222222222227,283,1968-06-28,1977-07-08,185.0,3297.0,21.504109589041096,N
3137,rossma01,3.9683333333333333,1.015748031496063,0.5,27,1982-09-12,1990-08-15,195.0,2894.0,28.715068493150685,N
3138,rotblma01,5.826666666666667,1.6741071428571428,0.5714285714285715,35,1948-07-04,1951-07-22,160.0,1113.0,21.52054794520548,N
3139,rounsge01,9.95,1.894736842105263,0.0,8,1970-04-07,1970-04-29,205.0,22.0,26.28219178082192,N
3140,roweke01,4.873333333333334,1.5220588235294117,0.6666666666666666,26,1963-04-14,1965-05-04,185.0,751.0,30.301369863013697,N
3141,rowlami01,2.89,1.1015625,0.3333333333333333,28,1980-07-25,1981-10-03,205.0,435.0,27.58082191780822,N
3142,royno01,5.13,1.8603351955307261,0.5714285714285714,19,1950-04-23,1950-09-27,200.0,157.0,22.323287671232876,N
3143,rozekdi01,4.936,1.8367346938775508,1.0,33,1950-04-29,1954-05-16,190.0,1478.0,23.339726027397262,N
3144,rozemda01,3.6189999999999998,1.2504520795660037,0.5309734513274336,248,1977-04-11,1986-04-30,185.0,3306.0,21.29041095890411,N
3145,rubiojo01,3.2800000000000002,1.5354330708661417,0.4,10,1966-04-21,1967-05-01,200.0,375.0,21.315068493150687,N
3146,ruckeda01,5.811249999999999,1.5140771637122004,0.4444444444444444,208,1981-04-12,1988-10-02,185.0,2730.0,24.293150684931508,N
3147,rudoldo01,2.7487500000000002,1.303478904515174,0.36,124,1957-09-21,1964-10-03,195.0,2569.0,26.73972602739726,N
3148,rudoler01,5.19,2.192307692307692,1.0,7,1945-06-16,1945-07-06,165.0,20.0,36.47945205479452,N
3149,ruebema01,5.716666666666666,1.6,0.4444444444444444,77,1996-05-21,1998-07-04,180.0,774.0,27.4027397260274,N
3150,rueteki01,4.12,1.3941605839416058,0.5855855855855856,349,1993-07-07,2005-07-29,190.0,4405.0,23.528767123287672,N
3151,ruffcsc01,9.57,2.2180094786729856,0.0,30,1993-06-19,1997-08-17,215.0,1520.0,24.47945205479452,N
3152,ruffibr01,4.238333333333332,1.5063091482649842,0.4225352112676057,469,1986-06-28,1997-06-26,205.0,4016.0,23.504109589041096,N
3153,ruffijo01,4.569999999999999,1.4285714285714286,0.625,139,1993-08-08,2001-08-02,172.0,2916.0,22.616438356164384,N
3154,ruhleve01,3.732307692307692,1.2973547472838924,0.432258064516129,327,1974-09-09,1986-10-04,185.0,4408.0,23.704109589041096,N
3155,runyase01,4.32,1.421875,0.16666666666666666,103,1998-03-31,2000-09-09,220.0,893.0,24.26027397260274,N
3156,rupejo01,6.335,1.6085106382978722,0.625,90,2005-09-16,2011-05-05,210.0,2057.0,23.723287671232878,N
3157,rupery01,5.991999999999999,1.418181818181818,0.38709677419354843,89,1999-05-05,2003-06-27,240.0,1514.0,24.356164383561644,N
3158,ruschgl01,5.734285714285716,1.483754512635379,0.40361445783132527,348,1997-04-06,2009-05-13,170.0,4420.0,23.276712328767122,N
3159,rushbo01,3.8057142857142856,1.2925884955752214,0.4551971326164874,420,1948-04-22,1960-08-07,205.0,4490.0,23.32054794520548,N
3160,ruskisc01,6.514,1.450946643717728,0.55,192,1990-04-09,1993-09-16,185.0,1256.0,27.28767123287671,N
3161,russead01,3.9724999999999997,1.546153846153846,0.7272727272727273,85,2008-06-17,2011-07-17,280.0,1125.0,25.476712328767125,N
3162,russeje01,3.5725000000000002,1.3458623825401637,0.43410852713178294,591,1983-08-13,1996-09-27,200.0,4794.0,22.627397260273973,N
3163,rustedi01,3.0,1.3333333333333333,0.3333333333333333,8,1966-06-10,1966-10-02,175.0,114.0,25.454794520547946,N
3164,ruthejo01,4.25,1.2945205479452055,0.5,22,1952-04-30,1952-09-23,170.0,146.0,27.345205479452055,N
3165,ruthvdi01,4.315625,1.3854907539118066,0.492,363,1973-04-17,1986-05-01,190.0,4762.0,22.306849315068494,N
3166,ryanbj01,4.475833333333334,1.2819875776397518,0.4285714285714285,560,1999-07-28,2009-07-05,230.0,3630.0,24.586301369863012,N
3167,ryanja04,6.245,1.6500000000000001,0.16666666666666666,24,1999-08-24,2000-10-01,185.0,404.0,23.660273972602738,N
3168,ryanke01,5.016249999999999,1.5052508751458575,0.4666666666666667,240,1992-08-31,1999-05-15,200.0,2448.0,24.682191780821917,N
3169,ryanno01,3.6940740740740745,1.24730783512811,0.525974025974026,807,1966-09-11,1993-09-22,170.0,9873.0,19.706849315068492,Y
3170,ryersga01,5.725,1.432,0.25,29,1972-06-28,1973-09-03,175.0,432.0,24.506849315068493,N
3171,ryuja01,5.243333333333333,1.8151260504201683,0.25,28,2006-05-14,2008-04-09,210.0,696.0,23.38082191780822,N
3172,saarlki01,5.277142857142857,1.5284872298624754,0.4915254237288136,165,2002-06-18,2008-09-20,185.0,2286.0,23.476712328767125,N
3173,sabeler01,5.449999999999999,1.459016393442623,0.6000000000000001,50,1999-07-09,2002-07-28,193.0,1115.0,25.534246575342465,N
3174,saberbr01,3.8123529411764707,1.1406087408949013,0.5880281690140845,403,1984-04-04,2001-08-07,160.0,6334.0,20.27123287671233,N
3175,sadecra01,3.685909090909092,1.3508397760597175,0.5075187969924813,587,1960-05-19,1977-04-23,180.0,6183.0,20.394520547945206,N
3176,sadlebi01,8.103333333333333,1.4295302013422817,0.0,39,2006-09-15,2009-09-10,190.0,1091.0,25.720547945205478,N
3177,sadleca01,3.145,1.4,0.3333333333333333,42,2002-07-31,2003-05-18,180.0,291.0,26.5972602739726,N
3178,sadowbo02,4.109999999999999,1.241849886277483,0.425531914893617,115,1963-06-19,1966-07-04,195.0,1111.0,25.47945205479452,N
3179,sadowji01,6.0,1.7777777777777777,0.0,4,1974-04-27,1974-05-14,195.0,17.0,23.334246575342465,N
3180,sadowry01,4.45,1.5882352941176472,0.3333333333333333,6,2009-06-28,2009-07-31,185.0,33.0,27.506849315068493,N
3181,sadowte01,5.680000000000001,1.5889328063241108,0.4,43,1960-09-02,1962-07-04,190.0,670.0,24.687671232876713,N
3182,saenzch01,0.0,0.8333333333333334,1.0,1,2004-04-24,2004-04-24,200.0,0.0,23.326027397260273,N
3183,sageraj01,5.8100000000000005,1.5193889541715628,0.4444444444444444,123,1994-04-04,1998-09-26,220.0,1636.0,29.273972602739725,N
3184,sainjo01,3.933846153846154,1.3002979457425121,0.5450980392156863,433,1942-04-17,1955-07-15,185.0,4837.0,25.306849315068494,N
3185,saipemi01,10.8,2.1999999999999997,0.0,2,1998-06-25,1998-07-01,190.0,6.0,25.495890410958904,N
3186,saitota01,2.857142857142857,1.0591715976331362,0.5833333333333334,338,2006-04-09,2012-09-30,200.0,2366.0,36.293150684931504,N
3187,salasju01,5.41,1.4810126582278482,0.5,47,2006-09-05,2008-09-15,190.0,741.0,28.695890410958903,N
3188,salasma02,8.47,2.2941176470588234,1.0,13,2008-05-13,2008-09-15,195.0,125.0,27.38082191780822,N
3189,salkero01,4.96,1.6161971830985915,0.5,45,1993-09-08,1996-09-28,215.0,1116.0,22.7013698630137,N
3190,salmobr01,4.13,1.3333333333333333,0.0,26,2007-05-01,2007-09-28,230.0,150.0,27.34794520547945,N
3191,sambijo01,3.9,1.2034976152623211,0.49333333333333335,462,1976-07-20,1987-10-03,185.0,4092.0,24.567123287671233,N
3192,sampebi01,4.355,1.4866369710467708,0.5434782608695652,182,1990-04-10,1994-05-09,185.0,1490.0,27.29041095890411,N
3193,sampsbe01,4.835,1.7773584905660376,0.6666666666666666,35,1998-09-09,1999-08-19,210.0,344.0,23.704109589041096,N
3194,sampsch01,4.38,1.329925650557621,0.5714285714285714,175,2006-06-02,2010-07-24,195.0,1513.0,28.435616438356163,N
3195,samuero01,6.6450000000000005,1.3703703703703702,0.3333333333333333,20,1988-07-20,1989-06-08,210.0,323.0,27.567123287671233,N
3196,sanchal02,10.03,2.571428571428571,0.0,4,1989-05-23,1989-06-10,185.0,18.0,23.405479452054795,N
3197,sanchbr01,5.357142857142857,1.4085106382978725,0.65,195,2006-06-01,2012-07-14,190.0,2235.0,28.432876712328767,N
3198,sanchdu01,7.483750000000001,1.3995535714285714,0.6333333333333333,289,2002-06-14,2009-05-14,210.0,2526.0,23.465753424657535,N
3199,sanchis01,6.460000000000001,1.6102941176470589,0.6,30,1988-07-07,1990-10-02,170.0,817.0,25.53150684931507,N
3200,sanchje01,7.15,1.6105463786531131,0.4035087719298246,179,1998-03-31,2004-07-15,165.0,2298.0,24.26027397260274,N
3201,sanchlu01,3.772,1.3958521190261497,0.5714285714285714,194,1981-04-10,1985-10-06,170.0,1640.0,28.29041095890411,N
3202,sanchra01,4.406666666666666,1.4386617100371746,0.625,49,1952-04-17,1960-05-17,150.0,2952.0,22.306849315068494,N
3203,sanchro01,3.016666666666667,1.3457943925233646,1.0,28,2007-08-26,2010-09-25,270.0,1126.0,23.665753424657535,N
3204,sandeke01,3.347857142857142,1.2517766497461926,0.3918918918918919,409,1964-08-06,1976-09-27,168.0,4435.0,23.610958904109587,N
3205,sandesc01,4.068500000000001,1.2550422901756668,0.5326797385620915,473,1978-08-06,1996-05-15,195.0,6492.0,22.610958904109587,N
3206,sandesc02,6.1899999999999995,1.393643031784841,0.430379746835443,236,1993-08-06,1999-10-03,210.0,2249.0,24.610958904109587,N
3207,sanfofr01,4.582222222222223,1.557795698924731,0.40217391304347827,165,1943-05-05,1951-09-14,200.0,3054.0,24.356164383561644,N
3208,sanfoja02,3.839285714285714,1.2901756668835394,0.5756302521008404,393,1956-09-16,1967-08-06,190.0,3976.0,27.726027397260275,N
3209,sanfomo01,4.82,1.5789473684210527,0.3333333333333333,27,1991-08-09,1995-06-06,220.0,1397.0,25.61917808219178,N
3210,santajo01,3.53,1.1319730129998355,0.6405529953917051,360,2000-04-03,2012-08-17,210.0,4519.0,21.268493150684932,N
3211,santaju01,5.91375,1.5657620041753655,0.3541666666666667,209,1997-04-06,2006-05-12,175.0,3323.0,24.276712328767122,N
3212,santijo01,3.596666666666667,1.7857142857142854,0.6000000000000001,27,1954-04-17,1956-07-15,175.0,820.0,26.30958904109589,N
3213,santijo02,5.758750000000001,1.29136690647482,0.5396825396825397,172,1963-09-09,1970-07-06,185.0,2492.0,23.704109589041096,N
3214,santijo03,4.593333333333333,1.4414715719063544,0.43589743589743585,229,1997-06-07,2005-08-09,200.0,2985.0,23.446575342465753,N
3215,santoal01,3.8714285714285714,1.4736486486486489,0.309090909090909,127,1968-09-10,1973-05-05,190.0,1698.0,20.706849315068492,N
3216,santovi01,6.1537500000000005,1.5838406198118429,0.323943661971831,186,2001-04-09,2007-09-29,205.0,2364.0,25.28767123287671,N
3217,sarfade01,3.8075,1.4916201117318435,0.5555555555555556,92,2006-09-03,2009-10-04,225.0,1127.0,25.687671232876713,N
3218,sarmima01,3.3728571428571428,1.2323166774821543,0.5416666666666666,229,1976-07-30,1983-10-01,170.0,2619.0,20.59178082191781,N
3219,sasakka01,3.2424999999999997,1.0835820895522388,0.30434782608695654,228,2000-04-05,2003-09-28,209.0,1271.0,32.28219178082192,N
3220,saucike01,6.076,1.409165302782324,0.5769230769230769,139,1978-10-01,1982-07-25,190.0,1393.0,22.764383561643836,N
3221,sauersc01,4.265555555555555,1.5194132873166524,0.5405405405405406,472,1999-04-05,2006-09-23,190.0,2728.0,28.276712328767122,N
3222,saundde01,3.21,1.5,0.5,8,1970-05-21,1970-06-12,195.0,22.0,21.397260273972602,N
3223,saundto01,5.053333333333334,1.5824493731918996,0.35135135135135137,62,1997-04-05,1999-05-26,205.0,781.0,23.273972602739725,N
3224,sauveri01,7.758333333333334,1.7826086956521738,0.0,34,1986-07-01,2000-06-18,163.0,5101.0,23.512328767123286,N
3225,savagbo01,4.7379999999999995,1.5319148936170213,0.3720930232558139,129,1942-06-24,1949-05-04,180.0,2506.0,21.49041095890411,N
3226,savagja01,5.505000000000001,1.772727272727273,0.0,20,1987-09-14,1990-09-14,190.0,1096.0,23.71780821917808,N
3227,savramo01,4.88,1.2916666666666667,0.0,16,1954-04-23,1954-09-05,175.0,135.0,25.323287671232876,N
3228,sawyeri01,6.8925,1.622296173044925,0.5714285714285714,74,1974-04-28,1977-09-23,205.0,1244.0,26.339726027397262,N
3229,scanlbo01,7.377999999999998,1.4757763975155278,0.37037037037037035,290,1991-05-07,2001-09-29,215.0,3798.0,25.361643835616437,N
3230,scantpa01,6.63,1.5263157894736843,0.0,8,1956-04-19,1956-08-03,180.0,106.0,39.323287671232876,N
3231,scarbra01,4.2700000000000005,1.4685020998600093,0.4848484848484848,318,1942-06-26,1953-09-25,185.0,4109.0,25.4986301369863,N
3232,scarbra02,4.35,1.2846153846153845,0.23076923076923078,60,1979-04-16,1980-05-29,185.0,409.0,27.306849315068494,N
3233,scarcma01,3.6975,1.4737678855325913,0.24,159,1972-07-10,1978-06-25,180.0,2176.0,23.53698630136986,N
3234,schacha01,5.28,1.5,0.0,6,1945-05-09,1945-06-14,190.0,36.0,20.364383561643837,N
3235,schacsi01,12.986666666666666,3.046875,0.0,20,1950-04-23,1951-06-26,170.0,429.0,32.32876712328767,N
3236,schaeha01,5.29,2.1176470588235294,0.0,5,1952-07-28,1952-08-20,175.0,23.0,28.59178082191781,N
3237,schaema01,4.61,1.951219512195122,1.0,41,1972-04-18,1972-09-26,215.0,161.0,24.312328767123287,N
3238,schafjo01,5.525,1.4322033898305084,0.2727272727272727,74,1959-04-15,1961-09-30,195.0,899.0,22.2986301369863,N
3239,schalar01,5.021666666666666,1.7025440313111542,0.46153846153846145,58,1951-07-16,1955-09-23,160.0,1530.0,27.556164383561644,N
3240,schanch01,5.194,1.579787234042553,0.39436619718309857,155,1944-04-20,1950-07-02,215.0,2264.0,25.317808219178083,N
3241,schatda01,4.180000000000001,1.3151100987091875,0.5036496350364964,511,1977-09-04,1991-05-25,185.0,5011.0,23.69041095890411,N
3242,scheica01,6.733333333333334,1.5158779576587793,0.40909090909090906,327,1943-09-06,1954-05-24,192.0,3913.0,16.69041095890411,N
3243,scheiri02,5.1466666666666665,1.5365853658536586,0.2,21,1992-09-11,1995-05-12,185.0,973.0,27.71232876712329,N
3244,scherbi01,5.236666666666667,1.43576017130621,0.4444444444444444,229,1982-09-07,1988-07-28,170.0,2151.0,24.698630136986303,N
3245,scherfr01,4.235555555555556,1.430080795525171,0.559322033898305,347,1969-04-26,1976-07-06,195.0,2628.0,25.334246575342465,N
3246,schilcu01,3.9676190476190474,1.1373811714198099,0.5966850828729281,571,1988-09-07,2007-09-25,205.0,6957.0,22.698630136986303,N
3247,schirca01,5.232222222222223,1.4259036144578314,0.4507042253521127,235,1984-09-01,1991-07-03,215.0,2496.0,22.682191780821917,N
